5BDj0ow5hnA,1749.04,1749.92,SPEECH_WITH_NOISE
5BDj0ow5hnA,1749.92,1750.68,NO_SPEECH
5BDj0ow5hnA,1750.68,1752.07,SPEECH_WITH_NOISE
5BDj0ow5hnA,1752.07,1753.46,NO_SPEECH
5BDj0ow5hnA,1753.46,1796.92,SPEECH_WITH_NOISE
5BDj0ow5hnA,1796.92,1798.95,NO_SPEECH
5BDj0ow5hnA,1798.95,1800,SPEECH_WITH_NOISE
JNb4nWexD0I,900,901.15,NO_SPEECH
JNb4nWexD0I,901.15,902.2,CLEAN_SPEECH
JNb4nWexD0I,902.2,902.66,SPEECH_WITH_NOISE
JNb4nWexD0I,902.66,904.79,NO_SPEECH
JNb4nWexD0I,904.79,905.4,CLEAN_SPEECH
JNb4nWexD0I,905.4,905.42,NO_SPEECH
JNb4nWexD0I,905.42,905.44,SPEECH_WITH_NOISE
JNb4nWexD0I,905.44,911.66,NO_SPEECH
JNb4nWexD0I,911.66,912.39,SPEECH_WITH_NOISE
JNb4nWexD0I,912.39,927.64,NO_SPEECH
JNb4nWexD0I,927.64,931.35,CLEAN_SPEECH
JNb4nWexD0I,931.35,935.2,NO_SPEECH
JNb4nWexD0I,935.2,936.3,SPEECH_WITH_NOISE
JNb4nWexD0I,936.3,937.35,NO_SPEECH
JNb4nWexD0I,937.35,938,SPEECH_WITH_NOISE
JNb4nWexD0I,938,940.52,NO_SPEECH
JNb4nWexD0I,940.52,941.51,SPEECH_WITH_NOISE
JNb4nWexD0I,941.51,948.67,NO_SPEECH
JNb4nWexD0I,948.67,949.15,SPEECH_WITH_NOISE
JNb4nWexD0I,949.15,952,NO_SPEECH
JNb4nWexD0I,952,953.79,SPEECH_WITH_MUSIC
JNb4nWexD0I,953.79,957.66,NO_SPEECH
JNb4nWexD0I,957.66,959.59,SPEECH_WITH_MUSIC
JNb4nWexD0I,959.59,960.34,NO_SPEECH
JNb4nWexD0I,960.34,960.79,SPEECH_WITH_MUSIC
JNb4nWexD0I,960.79,962.08,NO_SPEECH
JNb4nWexD0I,962.08,962.55,CLEAN_SPEECH
JNb4nWexD0I,962.55,963.98,SPEECH_WITH_MUSIC
JNb4nWexD0I,963.98,964.91,NO_SPEECH
JNb4nWexD0I,964.91,965.44,SPEECH_WITH_MUSIC
JNb4nWexD0I,965.44,966.55,NO_SPEECH
JNb4nWexD0I,966.55,967.03,SPEECH_WITH_NOISE
JNb4nWexD0I,967.03,967.91,NO_SPEECH
JNb4nWexD0I,967.91,968.63,SPEECH_WITH_NOISE
JNb4nWexD0I,968.63,970.66,NO_SPEECH
JNb4nWexD0I,970.66,972.35,CLEAN_SPEECH
JNb4nWexD0I,972.35,973.59,NO_SPEECH
JNb4nWexD0I,973.59,975.11,SPEECH_WITH_MUSIC
JNb4nWexD0I,975.11,976.28,NO_SPEECH
JNb4nWexD0I,976.28,977.79,SPEECH_WITH_MUSIC
JNb4nWexD0I,977.79,978.84,NO_SPEECH
JNb4nWexD0I,978.84,979.52,SPEECH_WITH_MUSIC
JNb4nWexD0I,979.52,981.96,NO_SPEECH
JNb4nWexD0I,981.96,983.67,SPEECH_WITH_MUSIC
JNb4nWexD0I,983.67,985.11,NO_SPEECH
JNb4nWexD0I,985.11,988.4,SPEECH_WITH_MUSIC
JNb4nWexD0I,988.4,989.44,NO_SPEECH
JNb4nWexD0I,989.44,991.67,SPEECH_WITH_MUSIC
JNb4nWexD0I,991.67,992.71,NO_SPEECH
JNb4nWexD0I,992.71,995.75,SPEECH_WITH_MUSIC
JNb4nWexD0I,995.75,1003,NO_SPEECH
JNb4nWexD0I,1003,1003.78,SPEECH_WITH_MUSIC
JNb4nWexD0I,1003.78,1006.79,NO_SPEECH
JNb4nWexD0I,1006.79,1007.66,SPEECH_WITH_MUSIC
JNb4nWexD0I,1007.66,1010.08,NO_SPEECH
JNb4nWexD0I,1010.08,1011.47,SPEECH_WITH_MUSIC
JNb4nWexD0I,1011.47,1012.28,NO_SPEECH
JNb4nWexD0I,1012.28,1013.79,SPEECH_WITH_MUSIC
JNb4nWexD0I,1013.79,1015.44,NO_SPEECH
JNb4nWexD0I,1015.44,1016.96,SPEECH_WITH_MUSIC
JNb4nWexD0I,1016.96,1018.79,NO_SPEECH
JNb4nWexD0I,1018.79,1020.55,SPEECH_WITH_MUSIC
JNb4nWexD0I,1020.55,1022.71,NO_SPEECH
JNb4nWexD0I,1022.71,1023.84,SPEECH_WITH_MUSIC
JNb4nWexD0I,1023.84,1025.34,NO_SPEECH
JNb4nWexD0I,1025.34,1029.94,SPEECH_WITH_MUSIC
JNb4nWexD0I,1029.94,1032.23,NO_SPEECH
JNb4nWexD0I,1032.23,1032.71,SPEECH_WITH_MUSIC
JNb4nWexD0I,1032.71,1037.04,NO_SPEECH
JNb4nWexD0I,1037.04,1038.43,SPEECH_WITH_MUSIC
JNb4nWexD0I,1038.43,1043.04,NO_SPEECH
JNb4nWexD0I,1043.04,1043.76,SPEECH_WITH_MUSIC
JNb4nWexD0I,1043.76,1048.15,NO_SPEECH
JNb4nWexD0I,1048.15,1048.64,SPEECH_WITH_MUSIC
JNb4nWexD0I,1048.64,1053.88,NO_SPEECH
JNb4nWexD0I,1053.88,1054.8,SPEECH_WITH_MUSIC
JNb4nWexD0I,1054.8,1055.52,NO_SPEECH
JNb4nWexD0I,1055.52,1056.18,SPEECH_WITH_MUSIC
JNb4nWexD0I,1056.18,1073.11,NO_SPEECH
JNb4nWexD0I,1073.11,1074.91,SPEECH_WITH_NOISE
JNb4nWexD0I,1074.91,1076.35,NO_SPEECH
JNb4nWexD0I,1076.35,1079.31,SPEECH_WITH_NOISE
JNb4nWexD0I,1079.31,1080,NO_SPEECH
JNb4nWexD0I,1080,1092.95,SPEECH_WITH_NOISE
JNb4nWexD0I,1092.95,1094.18,NO_SPEECH
JNb4nWexD0I,1094.18,1094.88,SPEECH_WITH_NOISE
JNb4nWexD0I,1094.88,1100.31,NO_SPEECH
JNb4nWexD0I,1100.31,1101.04,SPEECH_WITH_NOISE
JNb4nWexD0I,1101.04,1102.19,NO_SPEECH
JNb4nWexD0I,1102.19,1124.04,SPEECH_WITH_NOISE
JNb4nWexD0I,1124.04,1125.71,NO_SPEECH
JNb4nWexD0I,1125.71,1130.31,SPEECH_WITH_NOISE
JNb4nWexD0I,1130.31,1131.31,NO_SPEECH
JNb4nWexD0I,1131.31,1140,SPEECH_WITH_NOISE
JNb4nWexD0I,1140,1140.83,CLEAN_SPEECH
JNb4nWexD0I,1140.83,1141.82,NO_SPEECH
JNb4nWexD0I,1141.82,1145.52,CLEAN_SPEECH
JNb4nWexD0I,1145.52,1146.76,NO_SPEECH
JNb4nWexD0I,1146.76,1157.04,CLEAN_SPEECH
JNb4nWexD0I,1157.04,1158.64,NO_SPEECH
JNb4nWexD0I,1158.64,1172.47,CLEAN_SPEECH
JNb4nWexD0I,1172.47,1174.92,NO_SPEECH
JNb4nWexD0I,1174.92,1178.43,CLEAN_SPEECH
JNb4nWexD0I,1178.43,1179.76,NO_SPEECH
JNb4nWexD0I,1179.76,1182.19,CLEAN_SPEECH
JNb4nWexD0I,1182.19,1183.06,NO_SPEECH
JNb4nWexD0I,1183.06,1192,CLEAN_SPEECH
JNb4nWexD0I,1192,1193.11,NO_SPEECH
JNb4nWexD0I,1193.11,1196.07,CLEAN_SPEECH
JNb4nWexD0I,1196.07,1196.94,NO_SPEECH
JNb4nWexD0I,1196.94,1197.28,CLEAN_SPEECH
JNb4nWexD0I,1197.28,1198.47,NO_SPEECH
JNb4nWexD0I,1198.47,1200,CLEAN_SPEECH
JNb4nWexD0I,1200,1200.35,NO_SPEECH
JNb4nWexD0I,1200.35,1201.52,CLEAN_SPEECH
JNb4nWexD0I,1201.52,1202.59,NO_SPEECH
JNb4nWexD0I,1202.59,1207.88,CLEAN_SPEECH
JNb4nWexD0I,1207.88,1208.43,NO_SPEECH
JNb4nWexD0I,1208.43,1209.43,CLEAN_SPEECH
JNb4nWexD0I,1209.43,1212.27,NO_SPEECH
JNb4nWexD0I,1212.27,1212.76,CLEAN_SPEECH
JNb4nWexD0I,1212.76,1214.56,NO_SPEECH
JNb4nWexD0I,1214.56,1215.04,CLEAN_SPEECH
JNb4nWexD0I,1215.04,1215.4,SPEECH_WITH_NOISE
JNb4nWexD0I,1215.4,1218.43,NO_SPEECH
JNb4nWexD0I,1218.43,1218.95,CLEAN_SPEECH
JNb4nWexD0I,1218.95,1221.04,NO_SPEECH
JNb4nWexD0I,1221.04,1221.71,CLEAN_SPEECH
JNb4nWexD0I,1221.71,1223.31,NO_SPEECH
JNb4nWexD0I,1223.31,1223.79,CLEAN_SPEECH
JNb4nWexD0I,1223.79,1225.71,NO_SPEECH
JNb4nWexD0I,1225.71,1227.31,CLEAN_SPEECH
JNb4nWexD0I,1227.31,1228.68,NO_SPEECH
JNb4nWexD0I,1228.68,1230.11,CLEAN_SPEECH
JNb4nWexD0I,1230.11,1233.28,NO_SPEECH
JNb4nWexD0I,1233.28,1233.79,CLEAN_SPEECH
JNb4nWexD0I,1233.79,1234.23,SPEECH_WITH_NOISE
JNb4nWexD0I,1234.23,1237.31,NO_SPEECH
JNb4nWexD0I,1237.31,1241.04,CLEAN_SPEECH
JNb4nWexD0I,1241.04,1243.52,SPEECH_WITH_NOISE
JNb4nWexD0I,1243.52,1244.07,CLEAN_SPEECH
JNb4nWexD0I,1244.07,1250.56,NO_SPEECH
JNb4nWexD0I,1250.56,1253.86,CLEAN_SPEECH
JNb4nWexD0I,1253.86,1256.4,NO_SPEECH
JNb4nWexD0I,1256.4,1269.95,CLEAN_SPEECH
JNb4nWexD0I,1269.95,1272.43,NO_SPEECH
JNb4nWexD0I,1272.43,1272.94,CLEAN_SPEECH
JNb4nWexD0I,1272.94,1276.16,NO_SPEECH
JNb4nWexD0I,1276.16,1276.52,SPEECH_WITH_NOISE
JNb4nWexD0I,1276.52,1277.39,CLEAN_SPEECH
JNb4nWexD0I,1277.39,1279.8,NO_SPEECH
JNb4nWexD0I,1279.8,1281.47,CLEAN_SPEECH
JNb4nWexD0I,1281.47,1283.28,NO_SPEECH
JNb4nWexD0I,1283.28,1284.83,CLEAN_SPEECH
JNb4nWexD0I,1284.83,1288.56,NO_SPEECH
JNb4nWexD0I,1288.56,1289.23,CLEAN_SPEECH
JNb4nWexD0I,1289.23,1289.64,SPEECH_WITH_NOISE
JNb4nWexD0I,1289.64,1291.35,NO_SPEECH
JNb4nWexD0I,1291.35,1299.47,CLEAN_SPEECH
JNb4nWexD0I,1299.47,1300.47,NO_SPEECH
JNb4nWexD0I,1300.47,1304.76,CLEAN_SPEECH
JNb4nWexD0I,1304.76,1312.31,NO_SPEECH
JNb4nWexD0I,1312.31,1316.34,CLEAN_SPEECH
JNb4nWexD0I,1316.34,1317.06,NO_SPEECH
JNb4nWexD0I,1317.06,1318.59,CLEAN_SPEECH
JNb4nWexD0I,1318.59,1320,NO_SPEECH
JNb4nWexD0I,1320,1327.27,CLEAN_SPEECH
JNb4nWexD0I,1327.27,1328.7,NO_SPEECH
JNb4nWexD0I,1328.7,1329.34,CLEAN_SPEECH
JNb4nWexD0I,1329.34,1331.52,NO_SPEECH
JNb4nWexD0I,1331.52,1333.19,CLEAN_SPEECH
JNb4nWexD0I,1333.19,1334.19,NO_SPEECH
JNb4nWexD0I,1334.19,1337.47,SPEECH_WITH_NOISE
JNb4nWexD0I,1337.47,1338.52,NO_SPEECH
JNb4nWexD0I,1338.52,1339.47,SPEECH_WITH_NOISE
JNb4nWexD0I,1339.47,1344.43,CLEAN_SPEECH
JNb4nWexD0I,1344.43,1345.59,NO_SPEECH
JNb4nWexD0I,1345.59,1349.18,CLEAN_SPEECH
JNb4nWexD0I,1349.18,1350.35,NO_SPEECH
JNb4nWexD0I,1350.35,1351.91,SPEECH_WITH_NOISE
JNb4nWexD0I,1351.91,1353.1,NO_SPEECH
JNb4nWexD0I,1353.1,1355.23,SPEECH_WITH_NOISE
JNb4nWexD0I,1355.23,1356.76,NO_SPEECH
JNb4nWexD0I,1356.76,1357.98,SPEECH_WITH_NOISE
JNb4nWexD0I,1357.98,1360.11,NO_SPEECH
JNb4nWexD0I,1360.11,1360.51,SPEECH_WITH_NOISE
JNb4nWexD0I,1360.51,1362.95,CLEAN_SPEECH
JNb4nWexD0I,1362.95,1363.92,NO_SPEECH
JNb4nWexD0I,1363.92,1364.83,CLEAN_SPEECH
JNb4nWexD0I,1364.83,1366.31,NO_SPEECH
JNb4nWexD0I,1366.31,1367.31,SPEECH_WITH_NOISE
JNb4nWexD0I,1367.31,1388.88,NO_SPEECH
JNb4nWexD0I,1388.88,1389.59,CLEAN_SPEECH
JNb4nWexD0I,1389.59,1390.7,NO_SPEECH
JNb4nWexD0I,1390.7,1391.64,SPEECH_WITH_NOISE
JNb4nWexD0I,1391.64,1394.15,CLEAN_SPEECH
JNb4nWexD0I,1394.15,1394.92,NO_SPEECH
JNb4nWexD0I,1394.92,1396,CLEAN_SPEECH
JNb4nWexD0I,1396,1398.07,NO_SPEECH
JNb4nWexD0I,1398.07,1405.55,CLEAN_SPEECH
JNb4nWexD0I,1405.55,1406.67,NO_SPEECH
JNb4nWexD0I,1406.67,1421.95,CLEAN_SPEECH
JNb4nWexD0I,1421.95,1423.04,NO_SPEECH
JNb4nWexD0I,1423.04,1423.67,CLEAN_SPEECH
JNb4nWexD0I,1423.67,1429.07,NO_SPEECH
JNb4nWexD0I,1429.07,1430.1,CLEAN_SPEECH
JNb4nWexD0I,1430.1,1431.64,NO_SPEECH
JNb4nWexD0I,1431.64,1432.16,CLEAN_SPEECH
JNb4nWexD0I,1432.16,1434.51,NO_SPEECH
JNb4nWexD0I,1434.51,1437.43,CLEAN_SPEECH
JNb4nWexD0I,1437.43,1441.92,NO_SPEECH
JNb4nWexD0I,1441.92,1442.71,CLEAN_SPEECH
JNb4nWexD0I,1442.71,1443.59,NO_SPEECH
JNb4nWexD0I,1443.59,1444.94,CLEAN_SPEECH
JNb4nWexD0I,1444.94,1446.06,NO_SPEECH
JNb4nWexD0I,1446.06,1446.63,CLEAN_SPEECH
JNb4nWexD0I,1446.63,1448.55,NO_SPEECH
JNb4nWexD0I,1448.55,1452.31,CLEAN_SPEECH
JNb4nWexD0I,1452.31,1452.64,SPEECH_WITH_NOISE
JNb4nWexD0I,1452.64,1455.95,NO_SPEECH
JNb4nWexD0I,1455.95,1457.07,CLEAN_SPEECH
JNb4nWexD0I,1457.07,1461.16,NO_SPEECH
JNb4nWexD0I,1461.16,1464.56,CLEAN_SPEECH
JNb4nWexD0I,1464.56,1465.4,NO_SPEECH
JNb4nWexD0I,1465.4,1468.52,CLEAN_SPEECH
JNb4nWexD0I,1468.52,1470.64,NO_SPEECH
JNb4nWexD0I,1470.64,1472.35,CLEAN_SPEECH
JNb4nWexD0I,1472.35,1475.55,NO_SPEECH
JNb4nWexD0I,1475.55,1477.51,CLEAN_SPEECH
JNb4nWexD0I,1477.51,1478.43,NO_SPEECH
JNb4nWexD0I,1478.43,1479.43,CLEAN_SPEECH
JNb4nWexD0I,1479.43,1481.76,NO_SPEECH
JNb4nWexD0I,1481.76,1483.04,CLEAN_SPEECH
JNb4nWexD0I,1483.04,1483.52,NO_SPEECH
JNb4nWexD0I,1483.52,1485.92,CLEAN_SPEECH
JNb4nWexD0I,1485.92,1487.31,NO_SPEECH
JNb4nWexD0I,1487.31,1495.23,CLEAN_SPEECH
JNb4nWexD0I,1495.23,1496.52,NO_SPEECH
JNb4nWexD0I,1496.52,1498.56,CLEAN_SPEECH
JNb4nWexD0I,1498.56,1501.79,NO_SPEECH
JNb4nWexD0I,1501.79,1503.11,SPEECH_WITH_NOISE
JNb4nWexD0I,1503.11,1507.27,NO_SPEECH
JNb4nWexD0I,1507.27,1509.27,SPEECH_WITH_NOISE
JNb4nWexD0I,1509.27,1510.86,NO_SPEECH
JNb4nWexD0I,1510.86,1521.28,SPEECH_WITH_NOISE
JNb4nWexD0I,1521.28,1523.47,NO_SPEECH
JNb4nWexD0I,1523.47,1528.83,SPEECH_WITH_NOISE
JNb4nWexD0I,1528.83,1530.16,NO_SPEECH
JNb4nWexD0I,1530.16,1532.04,SPEECH_WITH_NOISE
JNb4nWexD0I,1532.04,1534.11,NO_SPEECH
JNb4nWexD0I,1534.11,1535.22,SPEECH_WITH_NOISE
JNb4nWexD0I,1535.22,1536.79,NO_SPEECH
JNb4nWexD0I,1536.79,1538.68,SPEECH_WITH_NOISE
JNb4nWexD0I,1538.68,1539.83,NO_SPEECH
JNb4nWexD0I,1539.83,1540.83,SPEECH_WITH_NOISE
JNb4nWexD0I,1540.83,1541.64,NO_SPEECH
JNb4nWexD0I,1541.64,1547.68,SPEECH_WITH_NOISE
JNb4nWexD0I,1547.68,1548.95,NO_SPEECH
JNb4nWexD0I,1548.95,1550.04,SPEECH_WITH_NOISE
JNb4nWexD0I,1550.04,1552.11,NO_SPEECH
JNb4nWexD0I,1552.11,1558.31,SPEECH_WITH_NOISE
JNb4nWexD0I,1558.31,1560,NO_SPEECH
JNb4nWexD0I,1560,1560.76,SPEECH_WITH_NOISE
JNb4nWexD0I,1560.76,1565.07,NO_SPEECH
JNb4nWexD0I,1565.07,1565.64,CLEAN_SPEECH
JNb4nWexD0I,1565.64,1568.43,NO_SPEECH
JNb4nWexD0I,1568.43,1570.35,CLEAN_SPEECH
JNb4nWexD0I,1570.35,1573.94,NO_SPEECH
JNb4nWexD0I,1573.94,1574.4,CLEAN_SPEECH
JNb4nWexD0I,1574.4,1576.68,NO_SPEECH
JNb4nWexD0I,1576.68,1577.98,CLEAN_SPEECH
JNb4nWexD0I,1577.98,1579.76,NO_SPEECH
JNb4nWexD0I,1579.76,1581.68,CLEAN_SPEECH
JNb4nWexD0I,1581.68,1582.58,NO_SPEECH
JNb4nWexD0I,1582.58,1585.04,CLEAN_SPEECH
JNb4nWexD0I,1585.04,1586.8,NO_SPEECH
JNb4nWexD0I,1586.8,1586.82,SPEECH_WITH_NOISE
JNb4nWexD0I,1586.82,1588.76,CLEAN_SPEECH
JNb4nWexD0I,1588.76,1590.76,NO_SPEECH
JNb4nWexD0I,1590.76,1591.31,CLEAN_SPEECH
JNb4nWexD0I,1591.31,1593.11,NO_SPEECH
JNb4nWexD0I,1593.11,1594.95,CLEAN_SPEECH
JNb4nWexD0I,1594.95,1599.03,NO_SPEECH
JNb4nWexD0I,1599.03,1600.63,CLEAN_SPEECH
JNb4nWexD0I,1600.63,1601.8,NO_SPEECH
JNb4nWexD0I,1601.8,1601.82,SPEECH_WITH_NOISE
JNb4nWexD0I,1601.82,1602.8,CLEAN_SPEECH
JNb4nWexD0I,1602.8,1603.71,NO_SPEECH
JNb4nWexD0I,1603.71,1604.47,CLEAN_SPEECH
JNb4nWexD0I,1604.47,1624.76,NO_SPEECH
JNb4nWexD0I,1624.76,1625.8,SPEECH_WITH_NOISE
JNb4nWexD0I,1625.8,1632.07,NO_SPEECH
JNb4nWexD0I,1632.07,1633.51,CLEAN_SPEECH
JNb4nWexD0I,1633.51,1639.11,NO_SPEECH
JNb4nWexD0I,1639.11,1642.23,CLEAN_SPEECH
JNb4nWexD0I,1642.23,1644.58,NO_SPEECH
